LungeI,timeoflunge,depth,lungecat,PosFluSt,PosSpdInc,PosMaxSpd,PosBegDecel,PosEndDecel,PosMinSpd,PosDownStr,PosMaxGape,PosGyroFin,LengthFlu,LengthAcc,LengthAdj,LengthDecel,LengthGyro,AccelDecelRatio,SpdFluSt,SpdAtInc,PitchAtInc,MaxSpd,MaxSpdPitch,SpdBegDecel,PitchBegDecel,SpdEndDecel,PitchEndDecel,MinSpd,AccelSpdGain,AccelPitchChng,DecelSpdLoss,DecelPitchChng,SlpAccel,SlpDecel,AccelDecelSlpRatio,RectApproxDist,SpeedIntegrDist,TotLength,whaleName,Species,Location,MaxDiam,ModelWaterEngulfClosing,ModelWaterEngulfOpening,ModelWaterEngulfFull,ModelWaterEngulfFullKg,LengthVGB,VposShirel,VantShirel,ModelWaterEngulfFullShirel,ModelWaterEngulfFullShirelKg,VposShirelDroneMorphs,VantShirelDroneMorphs,VtotShirelDroneMorphs,MassSKR,EnCost,EnCostkJ,EnCostMS,PreyBiomassTop50,PreyEnDensity,EnPerCubeMeter,EnPerKgWater,EnPerLunge,EnPerLungeMS,EnPerLungeShirel,EnRatio,EnRatioShirel,EnPerVpos,EnPerVant,DiveStartPos,DiveEndPos,NumOfLungesInDive,EnCostkJPerDive,EnPerDive,EnRatioDive,EnCostkJPerDay,EnPerDay,EnRatioDay,EngulfDistanceTravelled,DistancePerVGBLength,EngulfmentDrag,ShapeDragMinusThrust,Vmin,Deceleration,E2E,R2BH,JawAreaDirectMeasure,JawAreaTriangleApprox,ShirelFilterTimeApprox,LengthLunge,LengthLungePlusFilter,ROBMetabolic
27492,15:21:26,146.4751696,103,27456,27466,27493,27497,27508,27523,27493,27504,27519,3.7,2.7,0.4,1.1,2.6,1.6,3.91124433,3.162911686,0.896055214,4.986138686,30.18341178,4.677870596,22.26389816,2.886558953,53.54859458,2.242135574,1.823227,29.28735656,1.791311644,31.28469642,0.675269259,-1.628465131,-2.411578949,0.985221404,1.008468675,8.150267839,bb180304-42,Minke,Antarctic,1.54,1.518671632,1.916785411,3.435457043,3521.343469,3.8674004,1.985452251,1.324735888,3.325757889,3408.901836,2.926759896,2.132214972,5.058974868,6627.909797,637004.6144,637.0046144,96.10942725,0.212684817,4575,973.0330394,0.973033039,2878.162171,434.2488445,2786.258255,4.518275231,4.374000112,1605.847254,1272.314917,26438,29571,8,6443.847143,23025.29737,3.573222154,1160778.1,3473941.74,2.992769884,4.094115,1.058621962,9240.514106,1552.805883,2.509567033,1.62846513,1.31,1.63,1.139712718,1.122522401,8.689557614,4.2,12.88955761,4818.770925
22104,15:12:27,135.5225488,103,22029,22048,22107,22110,22116,22126,22103,22111,22125,7.8,5.9,0.3,0.6,2.2,5.3,2.24808373,2.317398942,-16.80734087,6.443842513,8.235024816,5.86160225,14.05662199,3.19570153,51.94843882,2.061956234,4.126443571,25.04236569,2.66590072,37.89181682,0.699397215,-4.443167867,-6.352853242,0.799770216,0.930166161,8.150267839,bb180304-42,Minke,Antarctic,1.54,1.518671632,1.197745825,2.716417457,2784.327893,3.8674004,1.985452251,1.324735888,3.325757889,3408.901836,2.926759896,2.132214972,5.058974868,6627.909797,1276641.788,1276.641788,192.6160474,0.212684817,4575,973.0330394,0.973033039,2275.764146,343.3607602,2786.258255,1.78261762,2.18249025,1003.44923,1272.314917,20329,24175,7,10560.41832,15930.34903,1.508496023,1917697.902,2746847.325,1.43236707,2.714285,0.701837079,14829.80151,14619.11432,4.14529965,4.443167867,1.31,1.63,1.139712718,1.122522401,8.689557614,6.8,15.48955761,4818.770925
69505,16:31:27,167.7909868,103,69376,69438,69508,69511,69518,69534,69502,69511,69525,13.2,7,0.3,0.7,2.3,6.3,1.801373304,2.106504027,-18.85596286,7.028799498,22.04216384,6.610403161,26.55938045,3.789814221,51.38636371,2.072833172,4.92229547,40.89812669,2.82058894,24.82698326,0.703185067,-4.029412771,-5.730230858,0.987206129,1.187739188,8.150267839,bb180304-42,Minke,Antarctic,1.54,1.518671632,1.99924635,3.517917983,3605.865932,3.8674004,1.985452251,1.324735888,3.325757889,3408.901836,2.926759896,2.132214972,5.058974868,6627.909797,1875370.672,1875.370672,282.9505424,0.212684817,4575,973.0330394,0.973033039,2947.246416,444.6720771,2786.258255,1.571554072,1.48571069,1674.931499,1272.314917,67763,71057,8,16281.86718,23577.97133,1.448112251,2633384.157,3557326.424,1.35085738,3.69959,0.956608992,19522.23141,7184.352972,3.94757553,4.029412771,1.31,1.63,1.139712718,1.122522401,8.689557614,8,16.68955761,4818.770925
44604,15:49:57,163.9985943,103,44514,44528,44605,44608,44615,44637,44601,44611,44624,9.1,7.7,0.3,0.7,2.3,7,2.266413103,1.791541377,15.25906017,6.175974027,26.36427089,5.830204808,30.67294142,3.551638093,58.44944989,2.228569396,4.38443265,11.10521072,2.278566714,27.77650846,0.569406838,-3.255095306,-5.716642462,0.79749835,0.902418473,8.150267839,bb180304-42,Minke,Antarctic,1.54,1.518671632,1.75164151,3.270313142,3352.070971,3.8674004,1.985452251,1.324735888,3.325757889,3408.901836,2.926759896,2.132214972,5.058974868,6627.909797,1462161.123,1462.161123,220.606672,0.212684817,4575,973.0330394,0.973033039,2739.807675,413.3743155,2786.258255,1.873806951,1.905575392,1467.492758,1272.314917,42618,46410,9,14609.41828,24658.26908,1.687833739,2130568.852,3306947.864,1.552143157,3.27463,0.846726395,17007.63279,4566.845289,3.548063823,3.255095307,1.31,1.63,1.139712718,1.122522401,8.689557614,8.7,17.38955761,4818.770925
752319,13:06:10,113.8774167,103,752237,752249,752320,752327,752332,752340,752319,752327,752334,8.3,7.1,0.7,0.5,1.5,6.6,2.601994109,2.029238417,-20.34106958,5.046537115,-77.45726767,4.077983377,-50.71177779,2.708871985,-43.1834093,1.942125208,3.017298698,-57.11619809,1.369111393,7.528368489,0.424971648,-2.738222786,-6.443306985,0.342277848,0.406952702,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.368569087,0.811345156,831.6287848,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,253323.0638,253.3230638,107.4534233,0.212684817,4575,973.0330394,0.973033039,679.7299184,288.3247406,488.2976904,2.683253187,1.927569022,308.7803429,370.9495756,751440,753078,6,1772.955293,4078.37951,2.300328455,475286.4847,820434.0115,1.726188389,1.692925,0.86429514,4505.551834,1949.84962,2.315912856,2.738222784,0.87,1.08,0.416352616,0.493945604,3.188250681,8.3,11.48825068,2219.446579
764966,13:27:15,124.6197593,103,764755,764782,764957,764972,764977,765022,764960,764972,764983,20.2,17.5,1.5,0.5,2.3,17,2.355305132,2.179316643,20.13338513,6.011213784,-8.346874852,5.368097894,7.16654218,3.75711527,46.77734323,2.058395052,3.831897141,-28.48025999,1.610982625,39.61080105,0.218965551,-3.221965249,-14.7144847,0.402745656,0.502472166,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.500973492,0.94374956,967.3432991,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,762303.6271,762.3036271,323.3504802,0.212684817,4575,973.0330394,0.973033039,790.6558717,335.3768062,488.2976904,1.03719285,0.640555381,419.7062968,370.9495756,763944,766076,8,6225.381361,6325.246974,1.016041686,1059622.658,954321.6371,0.900624038,2.30047,1.174467293,7268.840561,326.9910374,2.512165514,3.221965248,0.87,1.08,0.416352616,0.493945604,3.188250681,19.5,22.68825068,2219.446579
87262,18:37:44,81.35416716,103,87176,87190,87265,87271,87275,87305,87264,87271,87278,8.9,7.5,0.6,0.4,1.4,7.1,2.527604538,2.457422032,4.644415856,5.191099909,-66.79092237,4.891586759,-32.67182726,4.016584545,-31.92687387,2.02379088,2.733677878,-71.43533822,0.875002214,0.744953393,0.364490384,-2.187505534,-6.001545259,0.175000443,0.236000238,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.30175782,0.744533888,763.1472357,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,410224.0223,410.2240223,174.0069572,0.212684817,4575,973.0330394,0.973033039,623.7566781,264.5822665,488.2976904,1.520526942,1.190319591,252.807103,370.9495756,86221,87726,8,3464.896521,4990.053425,1.440173868,664130.1672,752874.3105,1.133624623,1.79888,0.918388731,7663.113481,-2506.036236,2.069962148,2.187505535,0.87,1.08,0.416352616,0.493945604,3.188250681,8.5,11.68825068,2219.446579
791321,14:11:11,109.0111852,103,791146,791244,791319,791328,791333,791367,791319,791328,791335,17.3,7.5,0.9,0.5,1.6,7,2.183586868,2.169369217,1.957531967,5.319109721,-76.45424343,4.287231466,-46.6662842,3.150877042,-36.93511808,2.227937727,3.149740504,-78.41177539,1.136354424,9.731166124,0.419965401,-2.272708848,-5.411657353,0.284088606,0.333767043,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.400212142,0.84298821,864.0629154,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,300143.3584,300.1433584,127.3134426,0.212684817,4575,973.0330394,0.973033039,706.2398821,299.5696163,488.2976904,2.353008529,1.626881544,335.2903073,370.9495756,789572,792064,4,1674.647223,2824.959529,1.686898285,530191.2571,852431.5378,1.607781204,1.852385,0.945704833,5445.112006,-87.16666753,2.109889569,2.272708848,0.87,1.08,0.416352616,0.493945604,3.188250681,8.9,12.08825068,2219.446579
684220,11:12:41,107.319857,103,684149,684169,684221,684225,684230,684258,684220,684228,684240,7.2,5.2,0.4,0.5,2,4.7,2.20152206,1.95786594,30.37369968,5.674443552,38.21915493,5.495043095,32.23905895,4.28362372,33.87135059,1.948064536,3.716577612,7.845455251,1.211419376,1.632291645,0.714726464,-2.422838751,-3.389882527,0.302854844,0.396966618,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.536429158,0.979205227,1003.685357,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,498720.8321,498.7208321,211.5451309,0.212684817,4575,973.0330394,0.973033039,820.359971,347.9765557,488.2976904,1.644928221,0.979100248,449.410396,370.9495756,683233,684723,6,3241.790788,4922.159828,1.518345923,777375.1095,990174.4854,1.273740918,2.47821,1.26520954,8598.820805,-2886.941962,2.178462454,2.42283875,0.87,1.08,0.416352616,0.493945604,3.188250681,6.1,9.288250681,2219.446579
84764,18:33:34,54.67318323,103,84538,84708,84764,84767,84772,84804,84759,84769,84777,22.6,5.6,0.3,0.5,1.8,5.1,2.247532169,2.510395076,10.51708202,5.141042798,-28.73550181,4.970594695,-11.75543155,3.992249412,2.784063647,2.239080661,2.630647722,-39.25258383,0.978345283,14.53949519,0.469758522,-1.956690567,-4.165311487,0.244586321,0.317959681,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.488772126,0.931548195,954.8368997,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,399708.4865,399.7084865,169.5465251,0.212684817,4575,973.0330394,0.973033039,780.4337942,331.0408519,488.2976904,1.952507441,1.221634533,409.4842188,370.9495756,84130,85265,5,2179.427329,3902.168971,1.790456107,657063.5467,941983.5896,1.433626313,2.26516,1.15644035,7623.894103,-3010.966624,1.957712434,1.956690566,0.87,1.08,0.416352616,0.493945604,3.188250681,6.4,9.588250681,2219.446579
173375,21:01:15,28.46952207,103,173326,173338,173375,173377,173382,173394,173370,173379,173385,4.9,3.7,0.2,0.5,1.5,3.2,2.461628565,2.508647934,-24.61544388,5.475986076,-26.51620937,5.465892047,-22.97233986,4.42730566,-25.14801576,2.615943126,2.967338142,-1.900765489,1.038586387,-2.175675903,0.801983282,-2.077172775,-2.590044982,0.259646597,0.356831275,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.544603041,0.987379109,1012.063587,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,453109.7929,453.1097929,192.198048,0.212684817,4575,973.0330394,0.973033039,827.2078985,350.8812784,488.2976904,1.825623528,1.077658656,456.2583235,370.9495756,172821,174039,5,2487.049733,4136.039493,1.663030472,726876.6676,998439.9335,1.373602948,2.51856,1.285809571,8961.429694,-4064.463595,2.017084696,2.077172774,0.87,1.08,0.416352616,0.493945604,3.188250681,4.4,7.588250681,2219.446579
658612,10:30:00,116.5409634,103,658515,658538,658607,658618,658622,658635,658612,658621,658630,9.2,6.9,1.1,0.4,1.8,6.5,2.266418629,2.323393161,20.35099055,5.199571201,-23.6923568,4.718977126,-50.87214065,3.99157684,-39.65764977,2.352776676,2.87617804,-44.04334735,0.727400287,11.21449088,0.416837397,-1.818500717,-4.362614126,0.145480057,0.197279127,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.293877558,0.736653626,755.0699669,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,368246.992,368.246992,156.2013317,0.212684817,4575,973.0330394,0.973033039,617.1547406,261.7818867,488.2976904,1.675926088,1.326005917,246.2051657,370.9495756,656899,659189,8,3305.082393,4937.237925,1.493832025,613731.7788,744905.7719,1.213731792,1.75754,0.897283271,7534.799481,-3247.656657,1.887315739,1.818500715,0.87,1.08,0.416352616,0.493945604,3.188250681,8.4,11.58825068,2219.446579
769082,13:34:07,115.7887951,103,768982,769000,769083,769089,769093,769104,769079,769089,769098,10.1,8.3,0.6,0.4,1.9,7.9,2.827783409,1.704105681,3.446492767,5.502809862,-64.85921453,5.003636654,-40.908172,4.001139656,-12.62445618,2.614812058,3.798704181,-68.3057073,1.002496998,28.28371582,0.457675202,-2.506242494,-5.476028591,0.2004994,0.261351803,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.30421552,0.746991589,765.6663783,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,444037.1928,444.0371928,188.3496738,0.212684817,4575,973.0330394,0.973033039,625.8156937,265.4556503,488.2976904,1.409376745,1.099677456,254.8661184,370.9495756,768090,770156,7,3422.312041,4380.709855,1.28004396,702799.5664,755359.5422,1.07478658,1.811675,0.924921009,7658.845274,-1750.340845,2.215640874,2.506242495,0.87,1.08,0.416352616,0.493945604,3.188250681,9.3,12.48825068,2219.446579
776448,13:46:23,119.4082217,103,776363,776372,776445,776459,776462,776469,776448,776458,776464,8.2,7.3,1.4,0.3,1.6,7,2.482570053,2.440170449,18.30314226,5.140039297,-53.72030795,3.714950775,-65.47317772,3.018669768,-45.3948639,2.43353755,2.699868848,-72.02345021,0.696281006,20.07831381,0.369845048,-2.320936688,-6.275429947,0.104442151,0.137003115,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.088039127,0.530815196,544.0855758,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,195800.9096,195.8009096,83.05393798,0.212684817,4575,973.0330394,0.973033039,444.7071227,188.6338416,488.2976904,2.271220923,2.493847916,73.75754717,370.9495756,775038,777209,4,1185.145414,1778.828491,1.500936906,403982.0342,536761.4971,1.328676653,1.007795,0.514513237,5474.715596,-3.072393939,2.132158424,2.32093669,0.87,1.08,0.416352616,0.493945604,3.188250681,9,12.18825068,2219.446579
104715,19:06:49,44.5532791,103,104627,104636,104716,104719,104725,104739,104713,104721,104729,8.9,8,0.3,0.6,1.6,7.4,2.143422743,2.18226693,-20.9325043,5.674234149,-15.14704459,5.568218834,-14.57556533,4.035629367,-2.774117095,2.356162195,3.491967219,5.78545971,1.532589468,11.80144823,0.436495902,-2.55431578,-5.851866571,0.45977684,0.598192233,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.461189601,0.903965669,926.5648111,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,567573.6392,567.5736392,240.750801,0.212684817,4575,973.0330394,0.973033039,757.3256661,321.2389514,488.2976904,1.334321423,0.860324822,386.3760911,370.9495756,104275,105094,4,2373.054933,3029.302664,1.276541315,852979.606,914092.079,1.071645878,2.94294,1.502469832,6232.12027,-210.2823522,2.236789507,2.554315778,0.87,1.08,0.416352616,0.493945604,3.188250681,8.9,12.08825068,2219.446579
773089,13:40:47,117.1085269,103,772975,772995,773087,773099,773103,773118,773086,773096,773104,11.2,9.2,1.2,0.4,1.8,8.8,2.509530308,2.346208976,21.75879653,5.239029934,-26.35591117,4.039918317,-30.36133504,2.951863132,-21.9284278,2.045493431,2.892820958,-48.1147077,1.088055185,8.432907239,0.314437061,-2.720137962,-8.650818568,0.217611037,0.264570116,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.23451606,0.677292129,694.2244318,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,272928.8863,272.9288863,115.7697318,0.212684817,4575,973.0330394,0.973033039,567.4227792,240.6868099,488.2976904,2.07901328,1.789102271,196.473204,370.9495756,771961,773741,6,1888.814671,3404.536676,1.802472592,492253.5324,684879.2946,1.391314129,1.39091,0.710106327,5123.138764,1289.627451,2.308252366,2.720137963,0.87,1.08,0.416352616,0.493945604,3.188250681,10.8,13.98825068,2219.446579
765205,13:27:39,129.2181237,103,765081,765093,765205,765211,765217,765226,765203,765213,765220,12.4,11.2,0.6,0.6,1.7,10.6,2.081234455,1.749625065,-42.55467875,5.034784259,-78.13024043,4.352741367,-66.96045638,2.744584807,-47.76282495,2.023249728,3.285159194,-35.57556168,1.60815656,19.19763143,0.293317785,-2.680260934,-9.13773753,0.482446968,0.560024388,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.336692359,0.779468427,798.9551381,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,348420.8141,348.4208141,147.7915538,0.212684817,4575,973.0330394,0.973033039,653.0241867,276.996825,488.2976904,1.874239885,1.401459587,282.0746116,370.9495756,763944,766076,8,3040.383423,5224.193494,1.718267984,579086.094,788200.1933,1.361110552,2.126375,1.085585941,3654.666889,2664.088629,2.29127049,2.680260933,0.87,1.08,0.416352616,0.493945604,3.188250681,12.4,15.58825068,2219.446579
649308,10:14:29,76.55183474,103,649275,649273,649309,649315,649324,649329,649308,649317,649326,3.4,3.6,0.6,0.9,1.8,2.7,2.271879653,2.24044229,21.48384831,5.509157892,-29.53708629,4.994107824,-20.24741822,2.481871441,13.98297828,2.170204613,3.268715602,-51.0209346,2.512236383,34.2303965,0.907976556,-2.791373759,-3.07427955,1.130506372,1.256701099,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.625884986,1.068661055,1095.377581,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,320982.3479,320.9823479,136.1528303,0.212684817,4575,973.0330394,0.973033039,895.3044043,379.766144,488.2976904,2.789263678,1.521260261,524.354829,370.9495756,648759,650395,6,2221.080482,5371.826426,2.418564509,565523.6311,1080632.416,1.910852804,3.36478,1.717833337,3020.651484,3560.054194,2.338281639,2.791373759,0.87,1.08,0.416352616,0.493945604,3.188250681,5.1,8.288250681,2219.446579
744543,12:53:13,114.1817686,103,744459,744460,744540,744549,744555,744561,744541,744549,744557,8.1,8,0.9,0.6,1.6,7.4,2.120779247,2.132480436,8.699278795,5.538027573,-23.87939189,4.720750735,-23.98327817,3.05459005,3.280235389,2.500609666,3.405547137,-32.57867069,1.666160685,27.26351356,0.425693392,-2.776934474,-6.5233206,0.499848205,0.592326204,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.370424058,0.813200126,833.5301296,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,370702.2778,370.7022778,157.2428036,0.212684817,4575,973.0330394,0.973033039,681.2839783,288.9839346,488.2976904,1.837819779,1.317223334,310.3344032,370.9495756,743821,745957,9,3620.631607,6131.555805,1.693504468,613748.5496,822309.7618,1.339815406,2.34178,1.195557437,4243.488067,2303.176781,2.332226038,2.776934475,0.87,1.08,0.416352616,0.493945604,3.188250681,9.5,12.68825068,2219.446579
97593,18:54:57,47.13723785,103,97493,97518,97593,97596,97601,97613,97587,97598,97606,10,7.5,0.3,0.5,1.9,7,2.349643886,2.263935959,17.84015994,5.623912419,-38.16829902,5.545885373,-16.3080539,4.289155527,-4.953485627,2.341909047,3.35997646,-56.00845896,1.256729846,11.35456827,0.447996861,-2.513459692,-5.610440404,0.314182461,0.423784429,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.543662961,0.986439029,1011.100005,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,570229.5766,570.2295766,241.8773844,0.212684817,4575,973.0330394,0.973033039,826.4203169,350.5472056,488.2976904,1.449276486,0.856317719,455.4707419,370.9495756,97072,98372,5,3047.568905,4132.101585,1.355868141,857792.6456,997489.3226,1.162855998,2.505515,1.27914966,8673.53035,-2748.01127,2.218828758,2.513459692,0.87,1.08,0.416352616,0.493945604,3.188250681,8.3,11.48825068,2219.446579
616766,9:20:15,74.74188536,103,616622,616642,616763,616780,616784,616791,616769,616778,616788,14.1,12.1,1.7,0.4,1.9,11.7,2.235228676,2.04517073,20.96831214,4.904390008,-48.43690853,3.537983081,-34.60446301,2.696723562,-20.16338728,2.193678843,2.859219278,-69.40522067,0.841259519,14.44107573,0.236299114,-2.103148797,-8.900366837,0.168251904,0.207889414,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.209279115,0.652055183,668.356563,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,228431.7442,228.4317442,96.89513675,0.212684817,4575,973.0330394,0.973033039,546.2797348,231.7184496,488.2976904,2.391435292,2.137608729,175.3301597,370.9495756,615865,617743,6,1598.305684,3277.678409,2.050720611,429437.317,659359.6399,1.535403687,1.244515,0.635366757,4505.932228,452.2727375,2.029657807,2.103148798,0.87,1.08,0.416352616,0.493945604,3.188250681,14.2,17.38825068,2219.446579
757822,13:15:21,127.0401243,103,757728,757742,757821,757833,757838,757845,757823,757832,757840,9.3,7.9,1.2,0.5,1.7,7.4,2.356395979,1.732653038,-9.997862451,4.917554209,-50.51583868,3.867426616,-46.61386944,2.767640617,-25.82147986,2.301809084,3.184901171,-40.51797623,1.099785999,20.79238959,0.403152047,-2.199571998,-5.455936575,0.2749465,0.322178981,4.654857634,bb190224-52,Minke,Antarctic,0.91,0.442776069,0.357305308,0.800081376,820.0834108,1.958734836,0.302991916,0.255388451,0.58284615,597.4173034,0.505807583,0.6216576,1.127465183,2357.515061,238285.7948,238.2857948,101.0749831,0.212684817,4575,973.0330394,0.973033039,670.2933329,284.3219727,488.2976904,2.812980662,2.049210239,299.3437578,370.9495756,757226,759146,7,1944.987497,4692.05333,2.412382259,453653.9674,809044.0528,1.783394638,1.651,0.842891018,4539.392314,646.1317989,2.075663339,2.199571998,0.87,1.08,0.416352616,0.493945604,3.188250681,9.6,12.78825068,2219.446579
